0,ID_REF,GSM83897,GSM85205,GSM85206,GSM85207,GSM85208,GSM85209,GSM85210,GeneID,Chromosome,Start,End
2417,204685_s_at,370,302.2,129.9,603.5,121.3,103.4,255.1,ATP2B2,3,10324023,10708007
2418,204686_at,111.4,203.5,242.2,198.6,42.3,56.2,180.2,IRS1,2,226731317,226799759
2419,204688_at,25.8,203,64.5,91.6,89.8,89.9,61.1,SGCE,7,94524204,94656572
2420,204689_at,759,573.8,654.4,492.3,447.4,410.9,445.6,HHEX,10,92689951,92695646
2421,204690_at,483.9,836.4,627.8,661.5,442.6,577.1,817.2,STX8,17,9250471,9576591
2422,204693_at,656.5,384.8,98.8,147.9,579.1,371.8,217.6,CDC42EP1,22,37560447,37569405
2423,204694_at,263,157.3,115.2,146.9,215,278.9,212.8,AFP,4,73431138,73456174
2424,204695_at,53,30.6,29.8,32.2,54.7,88.4,58.9,CDC25A,3,48157146,48188402
2425,204697_s_at,216,293.5,280.5,742.3,326.8,389,493.7,CHGA,14,92923080,92935293
2426,204699_s_at,210.5,363.5,237.1,202.4,427.2,685.1,584,DIEXF,,,
2427,204702_s_at,70.9,207,199.1,276.6,166.6,193.6,298.9,NFE2L3,7,26152240,26187125
2428,204703_at,427.3,619.2,459.4,660.5,373.2,147.7,795.1,IFT88,13,20567069,20691437
2429,204706_at,437.5,327.4,388.5,502.7,418.7,255.9,214.8,INPP5E,9,136428619,136439823
2430,204708_at,15.5,27,14.5,66.9,22.8,41.3,54,MAPK4,CHR_HSCHR18_1_CTG1_1,50567310,50567991
2431,204709_s_at,67.9,12.8,15.1,16,59.5,13.6,10.2,KIF23,15,69414246,69448427
2432,204712_at,111.8,19.7,25.1,16.6,117,143.1,122.6,WIF1,12,65050626,65121566
2433,204714_s_at,588.4,703.6,452.2,538.4,537.2,567.5,797.8,F5,1,169514166,169586588
2434,204715_at,273.6,263.8,314.1,502,269.8,164.4,374.3,PANX1,11,94128928,94181972
2435,204716_at,274.8,379.2,327,376.4,353.6,265,434.1,CCDC6,10,59788763,59906656
2436,204717_s_at,155,157.6,242.4,414.8,384.5,117.2,315.4,SLC29A2,11,66362521,66372214
2437,204718_at,426,386,253.7,275.2,304.5,256.3,339.8,EPHB6,7,142855061,142871094
2438,204719_at,110.2,75.7,201.7,134,70.4,70.9,200,ABCA8,17,68867292,68955392
2439,204723_at,91.1,141.5,77,109.1,73.3,106.4,230.1,SCN3B,11,123629187,123655244
2440,204724_s_at,39.2,22.5,20.2,34.3,50.2,27.7,33.1,COL9A3,20,62816244,62841159
2441,204725_s_at,65.1,100.7,120.2,211,93.3,33,265,NCK1,3,136862208,136949823
2442,204726_at,103,150,87.8,102.3,25.3,205.4,142.8,CDH13,16,82626803,83800640
2443,204729_s_at,116.1,85.5,137,77.1,69.2,103,141.4,STX1A,7,73699206,73719672
2444,204731_at,168.3,565,395.5,275.2,142.2,267.7,610.3,TGFBR3,1,91680343,91906335
2445,204732_s_at,278.5,576.5,331.2,274.6,461.6,444.7,202.4,TRIM23,5,65589680,65625975
2446,204733_at,70.3,183.2,237.3,126.5,144.6,305.9,308.9,KLK6,19,50958631,50969673
2447,204734_at,25.9,29.9,23.3,22.9,31.3,30.2,20.5,KRT15,17,41513743,41522529
2448,204735_at,423.1,600.2,499.2,767.5,394.7,650.2,533.9,PDE4A,19,10416773,10469631
2449,204736_s_at,212,113.1,286.1,144.4,333.3,214.2,241,CSPG4,15,75674322,75712848
2450,204737_s_at,16.3,10.4,8.5,28.6,13.6,45.8,262,MYH6,14,23381990,23408277
2451,204740_at,475.9,391.5,347.5,396.4,384.5,489.9,390.2,CNKSR1,1,26177403,26189886
2452,204742_s_at,62.8,122.3,97.9,65.2,46.3,53.1,210.4,PDS5B,13,32586427,32778019
2453,204743_at,460.6,608.4,547.8,577.5,460.3,810.8,563.4,TAGLN3,3,111998664,112013887
2454,204744_s_at,423.7,461.8,379.8,475.6,422.9,292.7,446.3,IARS,9,92210207,92293756
2455,204746_s_at,632.5,296,520.6,258.5,406.5,742.5,365.1,PICK1,22,38056311,38075701
2456,204747_at,1816.2,1557.5,1794.9,2545.9,2699.4,1960.1,1496.9,IFIT3,10,89327894,89340971
2457,204748_at,663.5,283.9,524.9,665.1,956,997.7,818.9,PTGS2,1,186671791,186680427
2458,204749_at,16.1,94.6,294.8,219.8,186.7,317.5,123.5,NAP1L3,X,93670930,93673568
2459,204750_s_at,189.1,232.7,31.7,53.7,71.6,142.2,51.4,DSC2,18,31058840,31102522
2460,204753_s_at,98.3,49.2,41.8,134.9,44.6,58.6,36,HLF,17,55265012,55325065
2461,204759_at,1037.2,706.1,1705,544.5,753.8,667.7,651,RCBTB2,13,48488959,48533256
2462,204762_s_at,449.4,364.3,328,552.1,426.9,505.3,334.7,GNAO1,16,56191347,56357457
2463,204765_at,318.4,266.5,137.7,291.5,124.9,177.7,95.8,ARHGEF5,7,144355288,144380632
2464,204766_s_at,272.7,164.1,311.2,185.3,323.2,352.3,182.6,NUDT1,7,2242222,2251146
2465,204767_s_at,100.9,293.2,72.9,69.6,52,122.6,88.3,FEN1,11,61792637,61797244
2466,204769_s_at,598.5,631.7,469.7,796.1,870.9,1448.1,855.2,TAP2,CHR_HSCHR6_MHC_MANN_CTG1,32975593,32992541
2467,204771_s_at,515.8,501.8,563.1,239.6,639.3,327.4,332.5,TTF1,9,132375548,132406851
2468,204773_at,283.8,354.5,297.8,360.4,111.4,310.5,325.3,IL11RA,9,34650702,34661892
2469,204774_at,3845.1,2220,3735,2117,3106.5,2834.6,2076.9,EVI2A,17,31317560,31321884
2470,204775_at,36.8,42.4,40.9,169.6,51.7,41.9,65,CHAF1B,21,36385378,36419015
2471,204776_at,349,418.9,570.8,735.8,547.1,712.1,603.6,THBS4,5,79991311,80083287
2472,204777_s_at,817.4,966.9,750.4,1097.6,991.4,810.5,820.6,MAL,2,95025677,95053996
2473,204780_s_at,2019,885.6,1377.8,1060.6,1488.2,1425,1019.3,FAS,10,88990582,89015785
2474,204783_at,147.2,305,290.7,238.3,149.4,168,306.1,MLF1,3,158571163,158607252
2475,204786_s_at,886.9,402.6,512.3,528,614.6,637.8,338.1,IFNAR2,21,33229901,33265675
2476,204787_at,225,459.2,469.2,611.9,324.1,341.3,617.8,VSIG4,X,66021738,66040125
2477,204788_s_at,205.8,503.3,391.5,546,666.9,682.2,543.8,PPOX,1,161166410,161178013
2478,204789_at,1307.6,1137.7,923.6,1051.4,2088.4,1425,1092.3,FMNL1,17,45221444,45247320
2479,204790_at,63,280.9,72,22.5,12.4,50.5,175.2,SMAD7,18,48919853,48952052
2480,204791_at,27.1,26,119.6,41.8,94.4,111.7,89.5,NR2C1,12,95020229,95073703
2481,204794_at,150.4,46.1,30.8,47.7,43.6,63.9,116,DUSP2,2,96143166,96145440
2482,204795_at,50.7,91.5,78.9,91.9,58.9,61,111.5,PRR3,CHR_HSCHR6_MHC_SSTO_CTG1,30549106,30555943
2483,204797_s_at,221.5,166.2,270.7,435.2,203.7,245.3,313.2,EML1,14,99737693,99942060
2484,204798_at,213,401.4,331.2,277,322.1,284.4,333.8,MYB,6,135181315,135219173
2485,204802_at,5.6,21.1,34.9,30.3,23.8,22.8,33.3,RRAD,16,66921679,66925644
2486,204804_at,1450,1314.4,1281.4,1398.2,1614.1,1068.4,1005.2,TRIM21,11,4384897,4393696
2487,204805_s_at,261.9,449,422.7,112.8,16.4,297.3,492.2,H1FX,3,129314771,129316277
2488,204807_at,84.3,53.8,81.7,6.9,118.3,163.6,111.1,TMEM5,,,
2489,204809_at,266,345.7,248.4,308.7,187.8,335.6,271.8,CLPX,15,65148219,65185342
2490,204810_s_at,274.3,69.2,21.1,94.6,235.2,314.5,72,CKM,19,45306414,45322977
2491,204811_s_at,441.1,417.4,502.5,547.1,826.5,309.8,435.9,CACNA2D2,3,50362799,50504244
2492,204812_at,665.4,1045.8,856.2,911.4,609.7,937.9,1072.7,ZW10,11,113733187,113773811
2493,204813_at,809,726.6,582.6,879.5,1057.6,954.7,991.8,MAPK10,4,85990007,86594625
2494,204814_at,179.5,212.6,207.7,310.8,237.4,149.4,423.1,CADPS,3,62398346,62875389
2495,204818_at,37.4,20.5,22.5,14.7,22,21.2,102.7,HSD17B2,16,82035004,82098534
2496,204819_at,378.7,451.1,589,658.5,568.1,334.7,693.8,FGD1,X,54445454,54496166
2497,204820_s_at,829.5,2393.7,970,1482.1,1174.9,829.7,1408.1,BTN3A3,6,26440472,26453415
2498,204822_at,19,149.2,141.3,238.6,131.4,86.7,65,TTK,6,80003887,80042527
2499,204824_at,22,24.8,22,39.8,30.3,22.6,27.3,ENDOG,9,128818474,128822677
2500,204826_at,794,958.2,775.6,663.4,1323.1,1491.8,1469.7,CCNF,16,2429394,2458854
2501,204828_at,922.7,1201.6,1234.3,1117.1,1391.3,1549.5,1147.7,RAD9A,11,67317871,67398410
2502,204829_s_at,206.2,330.5,150.1,712,225.1,237.8,507,FOLR2,11,72216601,72221950
2503,204830_x_at,291.6,97.5,191.5,68,165.5,331.4,231.6,PSG5,19,43166256,43186536
2504,204831_at,105.1,109,154.1,95.5,104.1,12.4,86.2,CDK8,13,26254104,26405238
2505,204834_at,4181.7,2900.6,2971.7,2687.2,5942.3,5071.7,3040.4,FGL2,7,77193371,77199848
2506,204835_at,52.4,94.3,90.3,61.8,83.6,74.9,230.4,POLA1,X,24693919,24996986
2507,204836_at,60.1,168.7,337.7,225.7,329.4,153.2,81.8,GLDC,9,6532464,6645783
2508,204838_s_at,201.5,133.6,443.6,64.9,85.1,53.5,291.7,MLH3,14,75013764,75051532
2509,204841_s_at,137.7,317.8,235.6,220.2,254.3,292.7,402.1,EEA1,12,92770637,92929331
2510,204844_at,14.4,11.1,63,68.6,30.2,19.1,15.4,ENPEP,4,110365733,110565285
2511,204846_at,80.1,99.6,141.8,63.2,56.6,57.9,119.4,CP,3,149162410,149222055
2512,204847_at,597.8,354.5,533.2,648,235.1,508.2,486.7,ZBTB11,3,101648889,101677495
2513,204848_x_at,21649.2,56212.3,50316.3,52658.5,85174.4,97678.7,65615,HBG1,11,5248079,5249859
2514,204849_at,41.7,30.8,322.3,47.8,57.5,254,54.9,TCFL5,20,62841115,62861763
2515,204850_s_at,208.1,237.4,289.3,444.7,66.1,321,208.1,DCX,X,111293779,111412429
2516,204852_s_at,847.9,1072.1,835.3,1360.3,895.1,1005.5,1206.1,PTPN7,1,202147013,202161588
2517,204853_at,190.4,165.6,72.9,76.6,112.5,46.4,98.6,ORC2,2,200908973,200963680
2518,204855_at,153.5,41.9,40.7,75.2,55.4,40.3,50.3,SERPINB5,18,63476761,63505085
2519,204856_at,194,429.3,447.2,449.2,452.9,407,589.8,B3GNT3,19,17794828,17813082
2520,204857_at,13.9,24.2,20.5,18.1,39.3,14.8,11.7,MAD1L1,7,1815793,2233243
2521,204858_s_at,1269.5,1037.9,799.3,934.8,804.3,1341.7,1176.1,TYMP,22,50525752,50530056
2522,204859_s_at,580.5,483.2,619.9,564.1,625.3,636,436.6,APAF1,12,98645141,98735433
2523,204860_s_at,35.2,44.7,41.5,343.1,71.1,396.5,46.6,NAIP,CHR_HSCHR5_2_CTG1_1,69602550,69659159
2524,204862_s_at,64.5,120.8,105.5,182.2,76.8,145.3,153.8,NME3,16,1770286,1771730
2525,204864_s_at,133.3,299.9,137.2,240.8,18.2,216.2,285.7,IL6ST,5,55935095,55994993
2526,204865_at,7.4,34.4,18.7,90.8,17.6,71.4,4.8,CA3,8,85373436,85449040
2527,204867_at,732.1,468.4,348.3,749.9,567.1,815.4,427.4,GCHFR,15,40764020,40767710
2528,204868_at,144.7,43.9,76.4,49.6,24.9,22,20.9,MRPL58,17,75012670,75021261
2529,204869_at,137.5,331.7,236,269,196.8,170.6,300.5,PCSK2,20,17226107,17484578
2530,204871_at,164.3,230.9,46.1,170.1,89.6,145.2,76.3,MTERF1,7,91692008,91880720
2531,204873_at,20,35.7,68.9,72.6,12.2,43.6,81,PEX1,7,92487020,92528531
2532,204875_s_at,55.5,24.6,71.9,18.2,20.1,13.3,9.2,GMDS,6,1623806,2245692
2533,204878_s_at,319,197.7,229.3,501,523.6,182.3,127,TAOK2,16,29973641,29992261
2534,204880_at,220.7,330.7,237.7,136.8,114.6,128.4,243.9,MGMT,10,129467184,129768007
2535,204881_s_at,493.3,334.4,539,240.8,414.9,168.4,265.4,UGCG,9,111896766,111935369
2536,204884_s_at,40,81.3,19.3,81,49.6,23.7,10.9,HUS1,7,47963288,47979553
2537,204885_s_at,23.2,22.9,13.4,34.3,16.5,34,132,MSLN,16,760762,768865
2538,204887_s_at,86,61.1,255.4,235.2,53.5,42.2,252.2,PLK4,4,127880861,127899195
2539,204888_s_at,138,149.7,227.8,372.6,231.2,310.7,213.6,NEURL1,10,103493979,103592552
2540,204891_s_at,370.9,1134,607.3,628.4,32.6,78.1,672.7,LCK,1,32251239,32286165
2541,204892_x_at,28833.3,33655.2,29439.7,31983.8,7943,9210.5,41153.5,EEF1A1,6,73515750,73523797
2542,204893_s_at,663.3,546.4,655.6,742.5,269.2,481.4,635.6,ZFYVE9,1,52142094,52346686
2543,204894_s_at,331.8,251.6,329.6,259.8,191,445,372,AOC3,17,42851184,42858130
2544,204897_at,1122.4,462.2,1576.2,430.8,574.2,496.1,417,PTGER4,5,40679498,40693735
2545,204905_s_at,128.5,196,211.4,240.1,165.9,142.9,223.6,EEF1E1,6,8073360,8102578
2546,204906_at,545.3,656.1,630.8,1012.1,577.9,682.1,761.1,RPS6KA2,6,166409364,166906451
2547,204908_s_at,342.7,160.3,343.2,277.3,705.2,589.8,470.6,MIR8085,19,44758657,44758721
2548,204909_at,308.4,356.9,199,202.2,363,585.9,524.3,DDX6,11,118747766,118791149
2549,204910_s_at,18.7,23.2,74.8,33.4,20.9,29.4,14.2,TRIM3,11,6448613,6474459
2550,204912_at,904.2,1092.8,869.3,1206.9,539.5,507.9,1031.8,IL10RA,11,117986348,118003037
2551,204915_s_at,67.4,224.7,218.7,188.1,165.7,115.3,236.5,SOX11,2,5692667,5701385
2552,204916_at,533.3,496.7,503.2,1011.7,1066.2,907.6,835.3,RAMP1,2,237858893,237912114
2553,204918_s_at,62.2,167.2,238.8,126.7,168.2,59.2,299.7,MLLT3,9,20341665,20622543
2554,204919_at,291.9,415.6,86.7,748.7,220,283,400.9,PRH1-PRR4,12,10845849,11171600
2555,204920_at,380.1,526.7,432,809.2,389.8,373.1,378.4,CPS1,2,210477682,210679107
2556,204921_at,599,368.7,314.5,321.5,1245.7,659.2,419.9,GAS8,16,90019629,90044975
2557,204924_at,2820.4,2535.1,3227.7,1332.4,2002,1306.9,2068.5,TLR2,4,153684070,153705702
2558,204928_s_at,77.6,69.6,40.6,56.2,34.8,36.9,62.2,SLC10A3,X,154487306,154490690
2559,204929_s_at,193.2,392.1,397.4,538.2,47.8,106.9,293.3,VAMP5,2,85584408,85593412
2560,204931_at,39.6,48.1,141.2,226.4,134.1,406.5,337.9,TCF21,6,133889138,133895553
2561,204932_at,19.6,106.5,79.3,149.1,38.7,27.4,179.5,TNFRSF11B,8,118923557,118952200
2562,204934_s_at,27.6,297.2,106.3,199.7,145.6,394.6,426.6,HPN,19,35040506,35066571
2563,204936_at,37.3,25.8,29.3,40.4,29.6,27.1,28.3,MAP4K2,11,64784914,64803241
2564,204937_s_at,610.6,837.5,984.3,550.1,858.4,702.9,564.7,ZNF274,19,58183029,58213562
2565,204940_at,91.4,42,5.4,29.5,38.6,133.9,43.4,PLN,6,118548298,118560730
2566,204942_s_at,240.1,284,422.6,224.5,253.4,423.8,260.1,ALDH3B2,11,67662162,67681200
2567,204943_at,499.1,279.5,401.3,253.6,254.3,424.3,558.6,ADAM12,10,126012381,126388455
2568,204944_at,33.4,99.2,182.5,191.9,80,139.2,94.7,PTPRG,3,61561569,62297613
2569,204945_at,672.3,848.7,853.3,1244.8,607.1,607.6,898,PTPRN,2,219289623,219309648
2570,204949_at,5273,3528.4,3937.9,2830.6,3566.8,2574.6,2677.8,ICAM3,19,10333776,10339823
2571,204951_at,610.7,917.5,558.3,381.8,400.9,197.4,1069,RHOH,4,40191053,40246967
2572,204952_at,189.2,146.1,177.8,149.7,248.1,138.8,198.3,LYPD3,19,43460787,43465660
2573,204954_s_at,156.8,186.2,366,282.4,476.1,210.7,163.1,DYRK1B,19,39825350,39834201
2574,204955_at,167.6,208.8,271.3,432.7,161.8,329.8,147.8,SRPX,X,38149336,38220924
2575,204956_at,35.1,109.9,76.4,46.5,95.8,292.8,103.5,MTAP,9,21802543,21937651
2576,204957_at,355.7,441.8,345.8,392,292.5,398.7,498.8,ORC5,7,104126341,104208047
2577,204958_at,521,240.8,296.2,222.3,683.2,376.1,430.4,PLK3,1,44800225,44805990
2578,204959_at,18300.4,11661,17118.9,11481.5,20835.1,15764.3,9619.7,MNDA,1,158831317,158849506
2579,204960_at,289.4,495,148.9,285.4,132.1,154.5,367.9,PTPRCAP,11,67435510,67438067
2580,204961_s_at,5477.4,4108.2,6261,3964,4385.4,4242.8,4323.4,NCF1,7,74773962,74789315
2581,204962_s_at,206,45.1,42.7,135.4,36.5,40,41.8,CENPA,2,26764289,26801067
2582,204963_at,156.5,86.3,56.5,215.6,139.1,252.9,55.4,SSPN,12,26121991,26299290
2583,204965_at,71.1,263.5,195.8,259.6,48.3,61.7,52,GC,4,71741693,71804041
2584,204966_at,343.7,430.5,449.5,790.5,567.6,533,456.4,ADGRB2,1,31727117,31764893
2585,204967_at,415.5,742.5,716.9,793.2,400.9,593.6,695.5,SHROOM2,X,9786456,9949443
2586,204968_at,540.4,532.9,209.7,552.1,619.2,765.2,554,C6orf47,CHR_HSCHR6_MHC_QBL_CTG1,31648523,31650997
2587,204969_s_at,7.9,17.1,111.5,119.2,12.7,148.8,10.3,RDX,11,109864295,110296722
2588,204970_s_at,149.1,138.7,59.2,157.1,142.6,154,104.6,MAFG,17,81918270,81927714
2589,204971_at,4422.1,2154.3,6281.8,1990.2,3183.3,4101,1998.4,CSTA,3,122325244,122341972
2590,204972_at,534.9,1055.8,923.3,837.7,838.3,661.4,1011.5,OAS2,12,112978395,113011723
2591,204973_at,560.3,208.7,414.9,389.5,862.4,745.9,285.3,GJB1,X,71215194,71225516
2592,204974_at,112.4,261.6,332,91,478,683.7,396.9,RAB3A,19,18196784,18204074
2593,204975_at,322.1,412.9,732.4,517.5,390.7,738.9,139.6,EMP2,16,10528422,10580698
2594,204976_s_at,352.2,394.9,456.8,385.2,469.7,600.4,425,AMMECR1,X,110194186,110440233
2595,204977_at,469.1,808.7,535.3,527,516.5,731.8,860.1,DDX10,11,108665025,108940930
2596,204978_at,804,450.5,357.2,402.9,535.4,653.9,394.2,CLASRP,19,45039040,45070956
2597,204979_s_at,51.3,64.5,50.6,57.2,33.9,26,67.4,SH3BGR,21,39445855,39515506
2598,204980_at,107.5,629,732,706.5,238.5,341,689.4,CLOCK,4,55427903,55547138
2599,204981_at,1002.5,392.1,464,456.2,377,607,496.8,SLC22A18,11,2899721,2925246
2600,204982_at,550.9,103,167.7,98.4,109.2,261.6,101,GIT2,12,109929792,109996389
2601,204983_s_at,252.3,375.9,331.3,408,368.4,277.3,498.4,GPC4,X,133300103,133415490
2602,204986_s_at,1079.4,656.3,542.3,387.2,638.4,711.7,612.2,TAOK2,16,29973641,29992261
2603,204987_at,684,693.8,736.3,1480.4,933.7,769.8,1034.4,ITIH2,10,7703269,7749520
2604,204990_s_at,68,90.8,88.6,139.1,86.8,88.9,105.1,ITGB4,17,75721328,75757818
2605,204991_s_at,41.9,24.5,22.7,64.3,28.1,47.4,68.8,NF2,22,29603556,29698598
2606,204992_s_at,270.4,390.5,454.4,510.5,420.9,408.6,642.3,PFN2,3,149964904,150050788
2607,204993_at,529.9,656.6,492.8,666.3,584.5,631.1,617.4,GNAZ,22,23070361,23125037
2608,204994_at,2222.3,2075.8,2020.5,2384.2,3742.2,2880.6,1818.2,MX2,21,41361943,41409390
2609,204995_at,126.9,138.9,28.7,123.1,62.1,109.7,95.2,CDK5R1,17,32486619,32491256
2610,204998_s_at,707.4,793.2,596.6,630.2,727.3,1131.2,651.6,ATF5,19,49928702,49933935
2611,205000_at,16.2,454.8,26.4,267.1,167.5,312.6,307.6,DDX3Y,Y,12904108,12920478
2612,205004_at,330,457.4,254.8,498.6,395.8,625.3,503.1,NKRF,X,119588337,119606443
2613,205005_s_at,60.8,135,39.6,178.4,21.8,188.6,186.3,NMT2,10,15102584,15168693
2614,205007_s_at,84.2,211.2,237.3,340.9,220.9,258.7,345.2,CIB2,15,78104606,78131544
2615,205009_at,469.1,564.1,563.7,842.1,546.6,371.9,447.8,TFF1,21,42362282,42366594
2616,205011_at,482.3,388.8,504,631.6,713.1,453.9,791.8,VWA5A,11,124115362,124147721
2617,205012_s_at,2765.1,2281.7,1590.5,3212.6,4446.4,4425.8,3400.9,HAGH,16,1795620,1827194
2618,205013_s_at,544.8,403.9,266.8,506.5,431.3,121.2,401.3,SPECC1L-ADORA2A,22,24270898,24442356
2619,205014_at,154.4,404.2,556.1,642.7,492.9,485.2,499.1,FGFBP1,4,15935569,15938740
2620,205016_at,597.4,739.4,976.4,710.5,782.2,711.2,1030.9,TGFA,2,70447280,70554193
2621,205018_s_at,48.9,179.8,207.1,335.1,291.6,36.8,459,MBNL2,13,97221434,97394120
2622,205019_s_at,76,164.5,440.9,196.5,79.5,418.6,492.8,VIPR1,3,42489299,42537573
2623,205020_s_at,415.4,129.7,52.7,386.7,342.9,929.1,102,ARL4A,7,12686856,12690934
2624,205022_s_at,240.6,303.9,255.2,23.5,296.4,95.5,382.2,FOXN3,14,89124871,89619149
2625,205024_s_at,344.3,381.2,516.5,125.6,446.8,630.8,360.4,RAD51,15,40694774,40732339
2626,205025_at,377.6,118.2,183.1,58,293.4,65.8,26.5,ZBTB48,1,6580001,6589280
2627,205026_at,699.3,615.7,373.4,417.5,686.8,622.3,561.7,STAT5B,17,42199168,42276707
2628,205027_s_at,120.3,87.2,124.7,103.3,104.8,215.7,156.4,MAP3K8,10,30433937,30461833
2629,205030_at,245.4,206.8,278.3,307.1,90,66.2,422.3,FABP7,6,122779475,122784074
2630,205031_at,126.2,125.3,108,210.8,133.6,137.4,123.3,EFNB3,17,7705202,7711378
2631,205032_at,364.1,327.7,355.5,688.4,307.6,100.5,347.7,ITGA2,5,52989326,53094779
2632,205033_s_at,767.1,7918.2,2860.4,585.3,669.8,39.1,4578.9,DEFA1,8,6977649,6980080
2633,205034_at,49.9,67.4,89.2,73.2,42.8,128.2,139.1,CCNE2,8,94879770,94896678
2634,205035_at,408.7,397.5,382.2,834.1,787.2,405.1,487.2,CTDP1,CHR_HSCHR18_3_CTG2_1,79685555,79723770
2635,205036_at,333.9,437.7,371.3,376.6,218,195.7,269.9,LSM6,4,146175685,146200000
2636,205037_at,243,320.6,179.7,192.2,141.9,84.1,492.7,IFT27,22,36758202,36776256
2637,205039_s_at,850,705.7,510,756.2,614.5,568.4,654.5,IKZF1,7,50304068,50405101
2638,205041_s_at,454.6,175.4,85.6,50.6,219.8,266.5,147.1,ORM1,9,114323056,114326475
2639,205042_at,335,167.6,322.9,65.9,158.6,206.2,324.9,GNE,9,36214441,36277056
2640,205043_at,78.5,32.9,71.7,103.8,74,84.2,112,CFTR,7,117465784,117715971
2641,205044_at,220.8,32.2,23.7,43.7,62.9,72.4,31.3,GABRP,5,170763350,170814047
2642,205046_at,30.4,41.2,33.5,50.5,45.1,22.5,44.9,CENPE,4,103105806,103198409
2643,205047_s_at,161.1,227.4,175.8,63.1,22.6,230.8,158,ASNS,7,97852118,97872542
2644,205048_s_at,4.7,3.9,1.9,27.2,69,19.5,10.3,PSPH,7,56011051,56051604
2645,205049_s_at,1105.9,1236.2,986.4,401.3,378.9,595.6,800.8,CD79A,19,41877120,41881372
2646,205050_s_at,778.4,629.4,463.1,1029.3,791,1026.2,709.8,MAPK8IP2,22,50600685,50613981
2647,205051_s_at,116.3,349.6,126.8,97.8,98.9,71.1,149.8,KIT,4,54657918,54740715
2648,205052_at,206.1,226.5,380.3,50.3,215,392.9,277.7,AUH,9,91213815,91361913
2649,205053_at,322.5,449.2,220.9,174.2,238.3,163.9,326.7,PRIM1,12,56731596,56752373
2650,205054_at,360.5,494.4,323.3,522.9,633.6,483.6,524.2,NEB,2,151485336,151734487
2651,205055_at,464.2,804.4,768.3,558.6,573.9,535.1,686.7,ITGAE,17,3714628,3801243
2652,205056_s_at,67.9,63.4,253.9,62.6,338.1,115.8,89.6,GPR162,12,6821545,6829972
2653,205059_s_at,94.7,529.5,515.4,414.3,407.4,366,502.9,IDUA,4,986997,1004506
2654,205060_at,39.2,34.4,73.1,165.7,143.4,28.9,163.4,PARG,10,49818279,49970203
2655,205062_x_at,157.1,212.4,242,281,330,337.7,293.2,ARID4A,14,58298385,58373887
2656,205063_at,48.5,52.2,42.8,12.5,51.5,7.5,7,GEMIN2,14,39114223,39136973
2657,205064_at,335.1,354.2,410.4,302.2,453.3,431.3,544.6,SPRR1B,1,153031202,153032900
2658,205066_s_at,142.6,302.7,112.6,98.6,194.3,99.8,84.2,ENPP1,6,131808016,131895155
2659,205070_at,481.5,522.1,591.5,339.7,533.4,531.4,429.1,ING3,7,120950749,120977216
2660,205072_s_at,97.7,17.8,129.7,183.3,66.5,41.3,59.2,XRCC4,5,83077498,83353787
2661,205073_at,475.4,436.5,235,374.7,297,298.1,473.8,CYP2J2,1,59893308,59926790
2662,205074_at,393.9,550.2,787.4,622.7,480.4,196.9,732.3,SLC22A5,5,132369752,132395614
2663,205075_at,589.2,467.9,556.6,802.8,719,850.4,726.1,SERPINF2,CHR_HSCHR17_1_CTG2,1741760,1754189
2664,205076_s_at,390.9,442.4,396.8,337.6,231.7,135.3,496.2,MTMR11,1,149928651,149936869
2665,205079_s_at,328.4,406.5,451.9,426.1,436.8,546.4,526.2,MPDZ,9,13105704,13279590
2666,205080_at,563,553.6,587.4,797.3,464.9,540.5,527.6,RARB,3,25174332,25597932
2667,205081_at,126.7,403.2,179.6,149.4,115.1,115.2,499.1,CRIP1,14,105486317,105488947
2668,205084_at,4.4,15.2,101.4,19.1,42.9,9,8.2,BCAP29,7,107579977,107629170
2669,205085_at,92.1,55.3,56.6,74.5,43.2,80.8,72.4,ORC1,1,52372829,52404459
2670,205088_at,250.6,239.3,369.6,429.4,314.3,486,276,MAMLD1,X,150361422,150514178
2671,205089_at,274.4,158.2,152.8,496.4,199.9,237.1,215.9,ZNF7,8,144827464,144847509
2672,205090_s_at,48.7,74.7,91.8,39.4,49.6,43.4,72.1,NAGPA,16,5024844,5034141
2673,205094_at,645.2,563.3,505,466.2,545.9,624.5,517.1,PEX12,17,35574795,35578863
2674,205097_at,90.9,71.5,74.6,22.8,79.4,55.3,234.8,SLC26A2,5,149960737,149993455
2675,205098_at,1129.2,2020.8,2126.5,1581.3,2928.7,2798.9,1168.3,CCR1,3,46201709,46208396
2676,205100_at,127.3,114.8,233.6,159.4,58.9,72,319.9,GFPT2,5,180300690,180353387
2677,205102_at,201.1,96.8,349.4,174.4,108.9,239.6,255.7,TMPRSS2,21,41464551,41531116
2678,205103_at,754.6,669.3,512.8,815.3,438,947.2,560.6,C1orf61,1,156404250,156430701
2679,205104_at,60.2,32,56.2,54.5,84.1,90.1,102.7,SNPH,20,1266280,1309328
2680,205105_at,229.3,495.1,608.7,367.8,300.6,417.9,279.1,MAN2A1,5,109689366,109869625
2681,205107_s_at,47.8,56.6,60.6,37.9,57.1,57,57.4,EFNA4,1,155063731,155069553
2682,205108_s_at,30.1,83.2,26.8,20.8,24.5,51.9,368.8,APOB,2,21001429,21044073
2683,205110_s_at,72.1,192.3,266,130.7,195.5,252.6,100.3,FGF13,X,138614731,139222777
